Instance: Direction_Num_12_ID_19_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 443.0784832048906
Runtime: 40.319000005722046
Gap: 0
Path: 
50.0 50.0
48.1453 38.9296
23.7942 16.5563
4.8961 8.5685
12.4062 17.9284
22.4542 30.4569
26.3848 35.3552
23.5462 43.3971
26.6655 58.5287
33.498 91.6463
33.8268 91.9743
50.5056 108.5553
58.3366 116.341
92.9233 114.7234
86.1651 95.9031
84.8985 85.7874
67.4961 59.8318
98.663 60.888
96.0607 57.0769
85.6437 41.8083
86.2457 38.3435
89.6205 19.8089
101.1187 33.492
94.3216 37.4489
73.523 30.3096
50.0 50.0
