Instance: Direction_Num_12_ID_10_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 427.03308424565745
Runtime: 25.697999954223633
Gap: 0
Path: 
50.0 50.0
47.0541 8.5391
57.7427 14.6473
71.3717 22.4357
78.4963 26.5072
89.3923 37.0587
91.8918 39.4791
104.6056 51.7908
112.9092 60.4626
93.5201 85.8339
104.7179 104.6097
97.7229 110.895
87.5357 104.6552
70.5104 94.2269
68.4929 94.5537
21.5317 102.1607
11.7269 95.5319
23.8248 88.4322
12.4703 70.1744
26.4858 70.8714
14.2827 52.4709
24.1963 55.1187
38.3471 62.8802
46.8943 67.5692
57.4464 73.3578
50.0 50.0
