Instance: Direction_Num_16_ID_13_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 572.8186457287103
Runtime: 17.756999969482422
Gap: 0
Path: 
50.0 50.0
49.658 49.553
31.8699 26.2937
34.5101 23.0058
21.0952 5.4824
53.3389 19.5197
81.2169 41.2007
92.73 36.7019
75.5058 19.8477
90.0729 24.4314
78.1876 13.2896
70.6971 6.2691
66.4336 2.276
81.1859 2.1357
92.3664 11.9265
103.5064 21.6771
109.5205 32.8468
90.7474 64.3276
110.6382 91.035
104.9651 109.1705
101.9337 106.8009
90.6406 97.995
86.8018 94.9963
77.2016 91.885
57.1202 76.7797
53.8328 92.9381
33.868 76.7912
26.7194 85.222
28.6444 87.2907
40.4313 99.942
47.6336 107.6684
67.483 92.962
50.6962 73.2508
50.0 50.0
