Instance: Direction_Num_12_ID_17_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 439.72203710556965
Runtime: 29.657000064849854
Gap: 0
Path: 
50.0 50.0
106.2252 23.1919
85.9541 7.1518
76.8597 12.6164
86.4349 22.996
99.8644 37.5536
102.718 40.6466
91.7759 41.7823
94.5502 51.1041
91.1345 63.5856
95.1333 67.8832
103.6718 77.0591
106.6034 78.4682
77.7632 85.2713
65.9591 78.5225
70.2453 91.0179
77.1322 106.0869
66.4197 111.3591
52.9477 95.0652
58.1672 81.4924
46.5621 67.001
46.7803 78.2042
28.7092 57.2306
20.2137 47.3691
10.7376 36.3695
50.0 50.0
