Instance: Direction_Num_12_ID_12_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 429.964169937799
Runtime: 9.555000066757202
Gap: 0
Path: 
50.0 50.0
51.508 42.3945
47.1338 35.4955
41.7319 26.9758
35.1889 16.6565
61.4422 14.5561
82.6321 27.8034
89.2977 20.1596
97.5547 27.254
68.5183 57.5669
78.9477 69.8143
89.0043 81.6245
98.3732 92.6316
62.7345 83.2793
66.0235 87.5422
82.9152 109.4831
84.6913 113.257
82.9904 113.1644
55.5307 96.1073
37.6341 95.8121
21.9539 82.2989
39.6789 71.8762
19.3401 48.9444
31.2461 42.8842
45.4614 48.2781
50.0 50.0
