Instance: Direction_Num_12_ID_11_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 351.2133894689269
Runtime: 3600.1050000190735
Gap: 0.09389647198063365
Path: 
50.0 50.0
82.8831 15.9261
87.9394 24.0764
93.4806 42.0145
97.2616 46.4731
112.663 64.6592
104.6251 67.5836
87.2177 73.9222
64.2843 54.6343
64.1291 54.5029
57.8655 49.2244
53.0908 45.2015
49.6463 43.7848
42.2236 40.7366
42.0305 40.8327
37.5276 43.0584
52.6905 64.3803
29.6826 94.9438
23.2799 88.4807
28.1128 83.699
22.0165 70.7447
15.7037 57.3261
15.7037 57.3261
17.8696 51.2946
35.8472 63.4903
50.0 50.0
