Instance: Direction_Num_16_ID_11_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 517.6036377958278
Runtime: 2723.5220000743866
Gap: 0
Path: 
50.0 50.0
59.7718 57.2151
69.1726 64.1587
61.2866 63.3095
34.5553 40.9005
38.106 31.2558
27.0287 14.4072
71.6817 5.6086
83.9506 17.8192
78.9779 30.0674
62.554 16.2545
58.47 26.7963
69.5048 37.6286
75.6053 43.6191
83.6839 48.0518
93.5261 49.2395
105.6032 60.9784
99.0904 106.0145
84.2201 98.9556
76.8479 98.5353
62.1637 92.663
44.7989 117.4933
34.755 108.2389
25.6126 98.8898
23.3373 96.5641
26.5825 92.7231
46.5447 104.4529
46.8936 96.944
35.4502 85.614
30.5898 80.4034
27.2332 76.8045
25.6394 75.0959
24.196 64.9118
50.0 50.0
