Instance: Direction_Num_12_ID_20_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 430.593405586844
Runtime: 4.206000089645386
Gap: 0
Path: 
50.0 50.0
63.7949 31.0784
88.4217 52.9173
76.5724 34.8675
95.5924 59.4022
84.4304 71.2087
84.6374 72.2772
94.5616 85.452
101.7084 94.9398
99.19 110.4396
90.4353 105.2891
83.5945 99.0801
79.0617 94.9633
77.1733 92.8969
64.763 79.3171
35.9032 99.1823
22.5158 91.764
12.0683 86.942
2.0404 78.1725
27.3647 71.1019
23.6601 66.5283
18.4581 60.1062
2.6587 40.6009
23.8956 17.88
45.7057 41.4186
50.0 50.0
