Instance: Direction_Num_16_ID_9_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 520.6280977787494
Runtime: 3600.0859999656677
Gap: 0.14067943898087168
Path: 
50.0 50.0
43.8418 53.2555
45.0691 57.1192
50.1158 73.0111
50.1369 74.6769
21.6407 106.8303
10.7375 94.0057
21.2812 53.2439
9.1657 26.1923
20.6239 16.02
44.4682 37.3988
45.9825 38.7604
48.6087 41.1204
64.4711 55.3506
67.6573 58.2133
68.819 59.2582
82.5532 71.5717
82.1139 74.1361
96.7142 96.3894
88.4925 98.421
82.4069 93.0858
107.4208 77.8776
95.2465 59.6738
88.7365 49.9514
80.6166 37.8221
107.5647 25.3509
94.9732 14.1472
86.5333 15.9058
70.6285 11.1128
64.2309 9.1811
68.7902 21.6718
65.1732 40.8939
67.6636 49.5127
50.0 50.0
