Instance: Direction_Num_16_ID_9_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 660.9136053229468
Runtime: 383.595999956131
Gap: 0
Path: 
50.0 50.0
39.9806 52.0486
41.3606 57.6393
54.1409 72.6873
53.9235 75.978
21.5786 110.83
6.8617 95.0147
25.2711 52.9505
5.2858 25.1681
20.628 12.02
46.8566 35.0397
49.875 37.6895
70.5368 55.824
70.6113 53.6784
61.0938 41.7609
111.5593 25.7465
96.4698 10.3494
86.1131 19.9062
69.0833 8.5472
61.4974 6.2226
72.9678 22.0473
76.6407 35.3297
87.8051 50.6275
93.8266 57.8132
111.3339 78.7087
78.3923 92.9465
87.5452 102.3073
100.3571 98.1055
78.2342 75.5116
86.2219 69.5127
71.8799 56.6399
64.7082 56.2921
46.4286 42.2724
50.0 50.0
