Instance: Direction_Num_16_ID_10_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 544.3806071399835
Runtime: 167.47199988365173
Gap: 0
Path: 
50.0 50.0
62.251 46.2013
56.877 40.0575
51.2201 33.5906
42.2971 23.3884
34.8506 14.8745
27.4364 6.3965
31.2376 4.9007
54.2024 19.6718
73.9671 20.3416
95.0126 42.3278
72.6049 74.7586
90.9319 96.2794
76.8579 96.5636
69.5202 91.7941
60.7467 86.0912
46.0516 76.539
39.9475 80.916
45.5753 88.7299
51.0363 96.3106
60.2046 109.0386
53.7263 116.4247
31.8192 100.5024
31.1532 121.3626
11.14 96.9622
35.9709 67.0665
22.3541 49.2023
14.2659 38.5928
11.6795 34.233
8.6759 29.17
24.6172 39.4377
30.3798 28.6848
50.6937 50.1638
50.0 50.0
