Instance: Direction_Num_12_ID_7_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 371.79372879318845
Runtime: 75.72499990463257
Gap: 0
Path: 
50.0 50.0
23.8454 42.3681
9.6204 34.7225
16.8347 50.9584
16.9987 51.3277
27.724 67.9345
29.0845 70.0406
42.0969 90.1892
45.9017 94.6352
55.0767 105.3563
59.8296 110.91
85.273 91.0581
110.4802 108.318
118.923 98.1842
109.9624 85.5408
98.5766 73.4116
95.3538 69.9784
89.2494 63.4756
80.6585 54.324
85.6905 66.9095
85.3821 66.5891
65.5108 45.9281
65.0717 44.7302
78.4128 37.7589
67.2337 27.5943
50.0 50.0
