Instance: Direction_Num_16_ID_7_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 537.8123668694705
Runtime: 19.319000005722046
Gap: 0
Path: 
50.0 50.0
32.71 70.783
9.2811 48.2051
23.9838 56.2648
49.0183 79.3001
63.0094 66.8891
70.0845 73.9782
74.6706 78.5732
83.6113 87.5298
97.4617 101.4064
99.5766 103.5247
92.3068 100.372
72.4874 83.5158
95.7288 77.7014
111.1732 89.1728
112.2417 81.8588
95.6287 64.1386
91.8143 60.0717
84.5176 53.9294
93.3715 54.9265
112.9513 68.9843
119.7874 61.0117
98.7685 43.6644
89.684 36.1678
81.8372 29.6927
68.3799 16.5255
55.3907 5.4101
46.4666 1.4202
55.5556 14.6481
53.4652 38.2437
66.7742 54.9423
56.8104 53.9372
45.1533 43.6533
50.0 50.0
