Instance: Direction_Num_16_ID_3_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 699.7848900972592
Runtime: 54.55299997329712
Gap: 0
Path: 
50.0 50.0
65.652 39.5259
89.6454 60.4624
83.527 63.0423
93.7739 71.7095
123.1097 73.1786
100.6772 45.1168
104.3321 44.7152
92.7358 31.7669
91.2965 39.3393
64.2342 19.5231
50.9175 26.2188
27.7156 8.4505
12.847 34.4976
29.4379 49.8995
31.5492 49.8478
53.6349 71.8422
48.7301 92.0551
32.0136 78.5139
25.2775 79.3778
4.7118 65.0149
6.7496 77.7838
24.9478 104.6422
26.4618 107.9351
7.7244 87.5697
15.9526 80.9576
42.5216 106.9804
68.2207 83.8251
89.9125 98.4309
97.8865 96.9163
73.8088 71.5521
64.4436 61.4582
40.2501 35.3791
50.0 50.0
