Instance: Direction_Num_16_ID_11_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 583.8102188145515
Runtime: 66.92400002479553
Gap: 0
Path: 
50.0 50.0
60.2625 55.485
71.0218 64.9227
60.401 65.1095
32.3692 40.8435
24.4654 14.5133
42.7858 28.9287
53.9089 29.531
68.8171 39.9208
74.4911 45.2859
81.3645 50.1867
78.0935 34.7184
63.5473 12.6048
72.7846 3.7792
86.1863 18.0995
97.0145 44.6884
107.4388 60.1291
100.1922 107.7017
84.9681 97.0653
76.1701 100.449
60.7336 90.8094
50.9515 93.5176
26.3427 76.5547
23.9281 77.4504
30.6578 87.8475
27.8762 89.1463
46.5361 108.5504
44.5725 119.5812
33.3728 109.6844
23.9684 99.3693
21.3258 96.4722
31.2904 78.2901
22.5204 63.7188
50.0 50.0
