Instance: Direction_Num_12_ID_4_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 556.3116049996462
Runtime: 0.9210000038146973
Gap: 0
Path: 
50.0 50.0
49.8171 50.6749
63.7268 64.0354
94.1737 42.3413
116.8121 65.9026
98.5157 88.8782
124.5582 113.9736
112.0062 107.6574
94.3937 95.6168
82.8166 105.64
65.8139 91.0264
52.8259 96.5628
22.6607 74.5994
10.3071 82.697
35.2776 108.7971
28.2004 87.5369
10.8418 67.3571
32.2661 67.6721
12.9276 47.4977
11.1348 22.6354
2.6616 11.206
7.9859 10.3517
27.7917 27.6438
49.0071 40.9153
62.6171 52.8337
50.0 50.0
