Instance: Direction_Num_16_ID_14_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 645.4625368155539
Runtime: 35.21499991416931
Gap: 0
Path: 
50.0 50.0
45.0685 47.7816
44.8723 47.6934
62.3856 67.3484
64.5349 69.7625
67.4233 73.006
90.6084 96.1119
93.219 85.8413
115.3519 105.4012
120.3732 50.3134
101.6807 28.3077
100.2813 14.3768
115.4614 31.8867
99.6861 43.7067
108.8669 58.3832
97.4912 67.6602
75.8266 48.8603
66.6359 50.5831
41.9809 28.6199
30.7179 43.6958
30.3249 43.3093
7.9279 21.2777
5.412 17.7866
10.9893 30.5177
14.2208 36.891
25.0973 49.0186
38.0796 63.4954
30.4016 76.4469
46.6159 94.9915
36.5093 115.0892
16.6008 96.0881
19.5942 75.5642
5.5525 59.7867
50.0 50.0
