Instance: Direction_Num_16_ID_5_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 593.6885230255255
Runtime: 316.67199993133545
Gap: 0
Path: 
50.0 50.0
51.2303 50.9681
61.7943 59.2819
70.9678 66.5012
75.5754 70.1273
89.0493 48.8969
96.9592 55.2834
98.1146 56.2166
119.9246 73.8269
118.9678 62.5127
102.2298 39.9156
114.1218 30.8825
92.2133 8.179
64.5698 22.691
51.9168 15.3052
48.5314 18.9946
54.0109 29.9276
46.6796 34.6628
35.7871 24.8585
26.2434 16.2685
13.7046 4.9823
6.6053 85.4108
22.5825 108.3561
22.7127 117.2862
7.5422 97.1566
17.4034 88.2207
40.2824 103.8651
53.3962 96.7315
63.5928 106.7426
59.8467 107.1969
52.2395 98.4383
39.8008 84.1269
29.164 70.8596
50.0 50.0
