Instance: Direction_Num_16_ID_11_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 482.209778015145
Runtime: 3600.1589999198914
Gap: 0.2197118016167838
Path: 
50.0 50.0
74.1976 32.2108
67.4326 13.6098
72.9906 7.7781
81.9169 16.2711
60.5317 28.2224
68.2139 34.7464
76.6587 41.9131
84.68 46.4772
91.6977 50.4654
103.7339 61.6921
97.7068 104.5114
83.5646 100.4939
74.3625 97.8796
62.7357 94.5795
44.6137 115.5017
26.1756 101.4622
24.324 100.0506
33.1489 105.2269
44.2011 103.7337
45.0122 97.6237
30.9326 85.4977
30.4467 83.9078
29.0771 79.4363
27.9104 75.6279
27.3365 70.0475
26.5874 62.7715
25.3646 18.5081
36.3763 32.6621
36.1688 39.484
57.0764 57.1043
62.4906 61.668
67.4978 62.9992
50.0 50.0
