Instance: Direction_Num_16_ID_4_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 459.2379940125184
Runtime: 358.32299995422363
Gap: 0
Path: 
50.0 50.0
20.8879 53.116
25.6702 63.5097
21.3985 73.291
40.484 93.2596
41.5624 94.3858
52.7771 106.1143
49.9655 89.5894
74.6599 111.1213
88.8604 103.9794
79.0886 88.8249
92.768 82.5916
102.09 93.6929
103.2034 99.4065
97.7408 93.6804
96.1542 92.0183
85.4046 80.74
80.9339 76.0534
82.6201 73.1953
79.8471 68.3604
79.7841 64.327
75.8795 57.2373
69.7738 46.1472
98.4433 16.756
88.9829 5.3
73.2495 30.989
64.1242 26.7187
49.2251 17.1474
34.5898 7.7466
33.6921 16.206
41.2077 29.1477
48.7533 42.1419
49.1412 43.5418
50.0 50.0
