Instance: Direction_Num_12_ID_12_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 353.28728012181233
Runtime: 14.259999990463257
Gap: 0
Path: 
50.0 50.0
41.8183 47.7258
31.5256 44.8695
21.2285 49.6646
37.6879 71.6683
23.9674 82.1172
37.388 93.6668
58.0516 86.9165
61.1127 89.8784
65.9301 94.5381
83.1064 111.1262
83.88 110.8632
84.4273 110.6771
95.7602 94.7066
88.2849 83.7582
79.2837 70.5778
70.5132 57.735
95.5811 27.6703
88.6506 22.1592
82.7783 25.7763
61.3371 16.5769
36.8027 17.8761
41.9707 28.0708
46.0684 36.1554
49.6431 43.2078
50.0 50.0
