Instance: Uniform_Num_16_ID_16_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 548.2880062484899
Runtime: 2.305999994277954
Gap: 0
Path: 
50.0 50.0
44.4931 48.5613
70.5106 29.9062
73.8759 31.0425
84.914 34.7688
91.2291 36.901
90.9424 20.1624
90.5784 -1.0479
79.7014 3.7847
61.5554 3.6756
37.9604 -13.245
29.3353 2.9561
26.2905 38.243
40.9584 53.9321
59.224 26.9834
57.7799 34.406
82.9128 59.9356
86.5023 63.581
91.1847 80.1263
92.066 83.2362
66.9513 85.2365
62.5991 88.4519
50.74 100.2956
49.7612 88.3244
39.9031 86.7982
38.9793 91.0361
39.1625 107.5006
17.5942 107.3987
8.462 85.9329
11.0415 84.9454
15.3862 66.0705
16.247 62.3297
45.5401 72.4801
50.0 50.0
