Instance: Uniform_Num_20_ID_2_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 666.4755747257134
Runtime: 56.33800005912781
Gap: 0
Path: 
50.0 50.0
49.9682 50.1768
45.5831 74.4154
38.8893 73.5757
40.6056 62.1512
49.2419 60.7381
71.5801 69.4261
69.8697 65.7598
82.8078 39.7496
84.1367 37.0807
91.3366 22.7535
96.207 13.0649
104.8254 -4.0899
76.7671 8.1469
48.6718 3.0537
20.1969 1.6342
-11.8206 -2.1667
-3.8911 18.3996
22.4301 21.249
29.9875 17.31
25.4953 23.577
20.2203 30.9324
16.6821 35.8685
11.5812 42.9781
6.0122 37.6635
2.4123 40.3928
-11.4352 47.4747
12.6374 96.6716
18.209 97.2053
36.6194 98.9595
40.928 92.6173
45.0854 86.5016
69.5432 98.8061
62.7342 90.0144
61.9649 106.3955
81.106 119.6151
91.9675 88.8343
91.4889 86.6522
92.2456 75.456
85.9926 68.2084
70.449 50.1796
50.0 50.0
