Instance: Uniform_Num_20_ID_7_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 593.9773592504131
Runtime: 3600.5620000362396
Gap: 0.4332443833092742
Path: 
50.0 50.0
44.0804 36.6027
23.5153 55.4737
27.9294 50.0398
38.8213 63.9275
41.7995 66.083
55.3312 75.8903
46.5747 81.7172
28.22 93.9262
12.8184 104.1719
1.1257 111.9511
0.7921 88.9351
-21.4601 73.7029
-2.1497 66.239
5.1236 42.9658
20.0976 24.0668
19.1238 30.6207
18.5997 34.136
47.184 28.7348
52.6417 27.7017
57.3115 52.8454
56.2063 60.7719
65.6932 35.1313
74.9192 38.0624
92.875 54.9866
95.062 57.0499
102.1573 56.414
101.6412 56.2864
92.6937 83.6377
90.9295 89.0372
91.3407 72.8083
88.6819 73.4512
85.7918 58.5357
84.8934 53.8948
79.1529 24.3071
78.8954 28.5543
78.0194 42.8351
78.24 49.7438
78.6069 61.3388
78.6068 61.3388
57.5096 52.9787
50.0 50.0
