Instance: Uniform_Num_16_ID_6_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 563.3406789729787
Runtime: 1.0190000534057617
Gap: 0
Path: 
50.0 50.0
44.9686 64.1281
62.4838 63.0599
90.8346 65.2573
88.2714 84.2229
81.1987 93.0622
66.2514 111.7424
36.1588 93.9078
11.8971 68.2421
-6.8789 77.9913
5.1579 69.9296
24.9601 56.6623
36.0747 38.0637
42.7285 34.2159
73.3708 47.0524
62.0135 33.4656
86.2806 31.5693
87.364 31.4848
78.247 21.2843
70.1585 16.3142
34.3725 13.7864
44.7126 11.2085
40.1094 -8.3357
14.9794 -7.6777
24.5352 7.0867
19.3987 9.5441
16.7387 10.8166
14.4614 34.2112
14.1974 34.6484
15.4084 31.1412
18.0436 34.4499
32.378 48.8637
40.4218 52.9574
50.0 50.0
