Instance: Uniform_Num_16_ID_18_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 420.8162428090864
Runtime: 3600.348999977112
Gap: 0.08818689221325918
Path: 
50.0 50.0
41.0477 51.8469
40.546 52.2439
25.8258 63.9003
22.3174 66.6773
18.5413 73.1133
11.9546 75.2507
6.362 92.5447
29.7508 110.2015
55.6847 95.2514
58.8607 71.3906
59.8952 72.9703
69.3317 87.3773
69.3317 87.3773
80.4294 91.6356
94.6038 90.9479
100.2925 87.2723
110.8824 80.43
99.7642 74.1089
86.616 66.6335
69.9471 52.979
71.2536 39.082
72.012 31.0157
72.1053 30.0227
54.77 15.6305
59.5204 9.7289
62.4678 6.0671
64.7399 -6.7434
67.3449 -9.5452
81.0538 15.3468
57.1632 34.5538
50.8643 39.6176
45.0232 48.8381
50.0 50.0
