Instance: Uniform_Num_16_ID_12_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 621.6232986156336
Runtime: 0.6340000629425049
Gap: 0
Path: 
50.0 50.0
60.8379 55.5705
65.1316 67.474
71.4969 85.1191
74.694 100.1143
59.1946 112.7006
32.2401 98.7904
13.6146 90.8858
28.0127 110.7377
42.3377 119.1131
41.0152 94.8807
63.2944 100.393
70.1011 73.8886
84.4494 65.3478
72.8636 44.414
61.9061 32.3277
42.6305 58.1686
45.9006 66.8048
27.6169 53.7258
20.5075 33.7562
17.6854 19.7128
2.0197 6.3258
19.2942 7.1285
22.5552 3.039
48.7595 -10.3504
46.5852 0.9828
31.0507 -16.3403
33.5292 -11.4692
33.0969 5.1043
51.3357 33.6377
65.7601 27.4047
66.419 27.2628
53.2637 57.0801
50.0 50.0
