Instance: Uniform_Num_20_ID_18_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 564.4872919827188
Runtime: 103.79800009727478
Gap: 0
Path: 
50.0 50.0
43.7395 47.5025
35.6637 44.2818
25.7221 40.317
13.1573 35.3081
4.671 42.0266
8.3354 52.5475
4.5109 56.133
-21.0169 59.7628
-5.8216 101.0807
9.3042 98.5213
21.0993 96.5266
20.8732 79.4396
20.7478 70.1665
35.612 83.0361
39.6462 86.5309
63.1033 76.771
67.0148 82.3521
78.3538 91.6685
92.6334 103.3988
98.4418 90.2246
96.1739 87.999
91.207 83.1211
87.8912 87.3777
89.9481 75.9463
90.1515 74.8114
92.4125 62.2607
100.1203 65.9426
83.4383 39.5533
82.8542 38.7482
69.2416 19.1861
87.8802 2.6792
92.6286 -10.0971
64.1725 2.4733
63.8135 5.413
63.0191 11.8883
56.2622 17.1687
50.8925 17.0348
54.2406 9.5287
41.0145 18.9906
29.1681 24.0099
50.0 50.0
