Instance: Uniform_Num_16_ID_13_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 570.381884496163
Runtime: 16.831000089645386
Gap: 0
Path: 
50.0 50.0
32.1013 51.5721
10.7149 53.4496
15.0613 21.4753
17.0503 6.8603
20.7692 -20.4714
33.5686 5.6013
34.9998 8.5186
47.9387 7.4179
43.889 11.0502
58.3048 25.2043
65.2569 23.5214
70.3053 22.2984
60.7529 3.032
87.4054 1.3747
93.1202 34.9748
99.6969 62.8365
90.596 63.8004
93.2785 83.693
69.6193 76.4972
72.3856 86.3226
72.7632 99.986
73.2393 117.2422
42.3119 100.875
41.0377 112.409
40.5094 117.1661
23.6619 96.7026
11.5214 100.2436
25.7524 92.5861
38.5238 89.6917
36.852 85.3122
36.9344 83.8044
38.479 55.5677
50.0 50.0
