Instance: Uniform_Num_12_ID_15_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 457.07708707551177
Runtime: 0.6989998817443848
Gap: 0
Path: 
50.0 50.0
10.0432 19.2707
34.8602 20.7625
41.4601 12.9005
41.8886 -2.7997
35.4282 5.3768
6.6927 -11.0068
16.5869 3.3755
3.8 30.7523
9.1118 42.504
-5.6954 52.0366
-4.9582 52.6813
8.4499 64.4136
24.6754 73.4245
40.5099 93.4269
46.7317 88.7756
47.2994 75.6931
82.7278 78.7752
89.0121 54.7533
90.4088 49.4236
70.8127 67.4348
68.774 69.3099
58.2731 78.965
49.3212 77.5384
56.4427 54.942
50.0 50.0
