Instance: Uniform_Num_20_ID_11_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 656.9314408022384
Runtime: 3600.361999988556
Gap: 0.15809418728719565
Path: 
50.0 50.0
52.4783 52.5683
50.6145 28.6424
51.8972 30.2196
61.3108 41.8185
60.9208 42.6292
36.8806 56.3893
27.2509 65.3722
12.7355 50.2957
12.6872 50.2454
16.2171 59.1215
10.9249 56.0327
-11.4483 42.9795
-22.9714 83.0111
3.2791 92.5914
14.244 82.6607
38.3276 79.993
39.6687 79.8437
42.8232 82.4152
51.1604 89.2026
57.0058 93.9629
59.2694 90.2995
69.5375 73.692
69.8544 73.1784
77.3992 96.1492
77.9137 91.9244
101.4193 96.274
105.6896 97.0658
88.8612 76.6655
100.2998 42.8398
105.8563 26.4108
78.0405 -7.6304
63.6249 10.8842
43.8083 -3.167
31.2366 -20.9818
23.3445 -6.1573
10.795 24.6681
10.795 24.6681
14.991 20.6466
15.7718 21.3013
35.6368 37.9571
50.0 50.0
