Instance: Uniform_Num_20_ID_6_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 587.0026821915335
Runtime: 3600.2860000133514
Gap: 0.19961233662582784
Path: 
50.0 50.0
34.461 33.8202
52.961 24.1685
55.1216 23.0412
79.5775 29.3686
81.7603 20.9619
77.2925 17.6366
73.876 15.0949
78.0818 -11.4791
49.0812 -4.5982
47.7204 -4.0925
40.0682 -1.2477
33.4769 5.819
25.313 7.8483
19.1313 9.3845
17.8762 34.078
8.3607 53.1877
16.9027 61.6938
7.6196 77.8265
10.1073 89.1794
10.1073 89.1794
37.6471 88.1162
53.7819 70.4995
57.3715 66.5791
73.9145 48.5179
72.8931 46.7618
91.0057 56.8388
107.8189 71.6718
100.0945 82.4908
94.7017 90.0433
85.017 103.6079
77.7451 113.7921
74.5445 107.1297
71.8907 101.6049
68.655 88.8123
68.6068 88.6217
67.1901 83.6841
94.3996 94.6079
82.9027 91.3778
83.6932 83.7473
85.498 66.3224
50.0 50.0
