Instance: Uniform_Num_20_ID_19_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 543.8104519558855
Runtime: 3600.801999807358
Gap: 0.37480474535480895
Path: 
50.0 50.0
49.4271 49.4288
33.901 33.9169
35.1056 33.0434
50.9752 21.5637
60.6887 14.5349
81.7562 -0.6994
91.5416 17.9542
91.9709 36.2793
92.1837 45.2726
92.6797 66.4955
82.1937 77.1863
72.6671 57.7706
66.6639 45.5318
57.2306 26.3028
56.3148 25.0584
49.2648 15.4904
49.2363 15.4517
30.8931 10.6209
20.1138 7.1659
12.1545 15.701
11.599 26.6139
11.1609 35.2437
6.0269 42.8102
-14.6444 29.934
-18.4217 44.9174
-0.1148 69.8583
6.0033 78.1858
18.7422 95.5349
32.6435 79.5098
21.493 78.9763
21.493 78.9762
40.4393 67.3547
44.3428 56.9086
54.3537 53.8377
55.0373 53.6289
63.3192 44.4675
65.2157 42.367
74.2953 55.536
74.25 55.5143
60.4397 48.9126
50.0 50.0
