Instance: Uniform_Num_16_ID_13_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 516.4661782976722
Runtime: 3600.0599999427795
Gap: 0.10468190811285323
Path: 
50.0 50.0
13.8149 55.963
30.6689 57.3399
30.6646 57.4561
29.6677 86.0611
32.2886 87.7515
36.1946 90.2706
36.1946 90.2706
13.6071 100.1758
24.4351 98.8663
36.7975 102.1079
41.2426 109.8216
44.7054 115.8362
71.1266 116.3782
70.9559 101.1937
70.7959 87.0788
70.6941 78.2217
92.073 82.0943
92.4413 64.6597
97.6452 62.3657
92.2519 34.3764
86.2014 2.9722
62.3149 4.3088
68.6418 21.1553
63.425 22.36
59.105 23.3572
48.3274 10.8524
43.559 9.3848
36.7452 7.2886
34.7821 3.9641
21.4681 -18.5711
19.538 4.2936
18.3313 18.5692
50.0 50.0
