Instance: Uniform_Num_20_ID_11_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 706.4942523178389
Runtime: 93.81500005722046
Gap: 0
Path: 
50.0 50.0
49.3647 36.7851
63.4798 42.3984
62.7068 43.683
35.8317 54.6731
27.1207 67.3701
23.0962 61.3065
14.7555 48.7399
12.7625 51.6643
7.7134 48.8081
-11.9343 41.0089
-24.7334 83.9591
3.3146 94.6387
13.7536 80.6692
40.0109 77.959
40.261 77.9332
43.5825 80.5359
51.2093 88.9761
57.4786 95.9141
59.49 91.9866
70.1371 71.1976
70.2979 71.7983
77.3554 98.1707
76.8971 90.1824
102.7325 96.8851
107.4034 98.0971
86.8742 76.9258
99.6465 42.4659
107.7888 25.8192
78.2163 -9.6376
63.7088 12.899
42.5248 -1.6151
30.8109 -22.9703
21.5173 -6.9716
13.6365 13.5071
8.9975 25.5615
11.0648 26.6617
13.7911 22.1926
36.155 33.2738
46.8414 26.7581
53.2629 54.4086
50.0 50.0
