Instance: Uniform_Num_16_ID_10_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 588.1573295738107
Runtime: 1942.513000011444
Gap: 0
Path: 
50.0 50.0
41.4851 38.4065
41.1146 23.5523
22.7178 8.0574
40.4042 11.5136
44.9351 12.3972
28.3556 24.4808
25.3101 26.7
29.6525 49.4729
24.5896 50.8249
23.5615 58.7892
19.7098 71.2155
19.6031 71.5602
18.2782 67.546
10.5486 44.1271
7.8592 49.2927
-13.6294 63.6938
14.1762 62.92
40.5158 63.4352
37.4273 58.5484
47.8085 86.8458
90.5376 98.9145
99.5407 131.1213
114.9805 96.8333
101.6876 83.1671
79.7193 37.623
66.933 41.8573
67.0879 35.7433
67.8162 6.9248
55.4106 14.8732
54.2992 33.4571
53.3419 49.454
53.2677 50.6968
50.0 50.0
