Instance: Uniform_Num_16_ID_4_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 616.1831719863173
Runtime: 1.5950000286102295
Gap: 0
Path: 
50.0 50.0
47.6405 58.6378
70.7954 59.8161
82.633 60.4173
88.5972 63.3174
86.1964 70.54
80.7894 53.8867
79.8801 50.8017
93.1406 46.15
104.4636 52.8804
92.0603 74.1492
89.4013 73.9491
64.407 77.4013
68.4791 72.045
33.8324 68.8356
47.1251 85.3048
61.6909 92.3928
77.6308 100.1495
88.8731 107.1735
92.329 84.0514
75.9654 72.3799
70.6594 76.3635
59.2717 53.5316
58.4484 40.086
57.959 3.9353
64.5556 0.2922
70.4145 26.8476
81.3367 5.944
77.2583 -20.3075
32.5058 -1.9
7.1982 5.286
14.3533 13.4504
33.7536 26.612
50.0 50.0
