Instance: Uniform_Num_20_ID_12_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 679.4150076291661
Runtime: 2428.5859999656677
Gap: 0
Path: 
50.0 50.0
44.3056 57.9932
25.8139 83.9501
15.3157 98.6864
0.8785 118.9517
44.7306 87.7189
27.4106 74.4296
20.2192 68.913
6.5153 54.9882
-9.2524 38.9641
-1.4865 35.3125
5.1708 27.9939
9.5128 17.7458
18.4545 28.397
26.234 37.6666
29.7567 41.8642
51.9637 63.6724
64.2467 64.6762
66.7773 68.9062
71.1525 76.2177
92.9295 79.7034
95.5953 74.8928
101.1361 64.9009
90.133 70.2422
66.8427 81.5456
83.0511 74.4713
76.2161 53.4864
72.0291 50.3414
85.5575 34.9781
102.9201 -2.6904
82.3291 -0.1473
78.9348 0.2723
50.9521 -5.1219
42.9361 4.4669
62.6702 21.3645
65.9971 22.5006
57.3117 21.3097
43.7088 19.4364
40.0707 18.9348
46.8253 30.8314
58.295 50.9066
50.0 50.0
