Instance: Uniform_Num_20_ID_12_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 637.7841553615699
Runtime: 3600.9140000343323
Gap: 0.37383187489112346
Path: 
50.0 50.0
42.6584 60.3746
26.5923 83.0811
15.2175 99.1562
2.2448 117.49
42.7401 87.4427
22.3596 68.2962
22.3596 68.2962
7.4416 53.5505
-7.2406 39.0377
3.2728 33.0234
3.2728 33.0234
9.9196 19.7062
19.8738 29.4193
31.0108 40.2866
32.359 41.601
53.5676 62.2778
67.8429 67.965
92.4027 77.749
94.5039 72.9549
98.3741 64.1241
83.0263 55.9925
85.688 70.196
85.688 70.196
67.0667 78.6237
68.2469 74.0115
70.9327 63.5133
73.6407 52.9281
83.5637 34.4367
101.0768 -1.8465
78.9623 -1.7278
74.3397 -2.0031
51.8912 -3.3406
44.9373 4.41
62.351 19.3575
64.3632 21.0845
47.3445 19.5455
42.2612 19.0851
50.9788 26.9011
49.3408 32.4782
56.6046 49.8373
50.0 50.0
