Instance: Uniform_Num_20_ID_13_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 684.656043110966
Runtime: 4.080000162124634
Gap: 0
Path: 
50.0 50.0
52.1302 52.4996
70.332 73.8599
69.3651 102.9338
79.6478 96.1171
85.7637 96.622
79.0306 80.4037
95.3918 55.8343
72.3774 26.8824
65.6572 22.5462
34.8369 22.295
23.9085 15.1717
35.8337 5.9992
32.9798 -0.5694
26.589 -15.2868
0.964 -3.0587
7.5855 10.9583
20.6961 7.2055
35.713 13.7881
54.2862 21.9337
55.6421 22.5277
43.9529 26.4063
22.7734 33.4341
22.2938 36.7401
44.3763 42.3844
48.9115 43.5438
39.9622 34.2539
41.3051 32.2492
17.572 56.2873
16.2661 58.6515
-9.2671 77.477
-6.1025 73.8687
9.0253 58.3676
18.1169 48.4005
-0.0627 40.7713
6.0666 50.4463
19.5198 71.6796
25.0492 83.8918
49.0875 71.5627
55.966 80.405
40.8528 64.0607
50.0 50.0
