Instance: Uniform_Num_12_ID_15_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 411.46883600500325
Runtime: 1.066999912261963
Gap: 0
Path: 
50.0 50.0
11.9706 19.8171
33.8847 19.0106
39.6276 12.0961
40.724 -1.1315
35.3095 3.3714
8.0754 -9.5588
14.5917 3.516
5.7854 31.0817
7.2644 41.7209
-3.6907 51.8144
-2.9534 52.4445
9.7691 63.3143
23.2793 74.8597
40.406 91.413
45.1861 87.4699
48.3868 77.3849
57.4492 77.1333
68.3914 68.1503
70.2249 66.6451
89.2315 51.0451
87.9642 55.3546
81.5398 77.166
50.7347 76.0802
54.4831 55.3632
50.0 50.0
