Instance: Uniform_Num_12_ID_7_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 520.6910402802159
Runtime: 0.9780001640319824
Gap: 0
Path: 
50.0 50.0
41.1322 66.4686
29.3083 88.4283
58.2622 78.2005
75.1201 77.6306
81.5177 110.35
84.0691 97.5521
90.3901 65.8555
97.0323 32.5488
90.8522 42.7434
79.8699 10.4507
99.3968 -13.9452
88.2524 13.053
72.2816 20.739
46.7323 12.4311
41.8336 -9.0173
33.3801 8.1214
41.8385 18.0988
30.7268 28.1806
13.7782 43.5549
20.6835 58.6946
25.6391 59.8493
50.7058 65.6921
50.4025 65.0659
42.5723 48.89
50.0 50.0
