Instance: Uniform_Num_20_ID_3_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 675.2419343400669
Runtime: 3600.1770000457764
Gap: 0.10172177869027522
Path: 
50.0 50.0
45.5936 50.5149
63.6586 23.5594
63.9409 23.1382
65.2689 -5.6288
63.9335 -6.4817
36.9972 3.6403
30.5759 1.4179
29.1153 -31.7519
26.3184 -5.5556
24.8088 27.3521
34.1016 27.0602
50.4268 26.5486
37.8983 11.3087
10.5168 -0.4373
4.809 -7.1637
-0.1957 -2.2004
2.4387 5.323
3.8511 9.3563
4.1338 10.1636
10.7096 28.9444
15.9056 43.784
29.1658 74.4338
26.4927 75.9027
11.269 84.2689
18.8871 85.9413
35.03 89.4861
20.9693 92.5436
3.2826 87.0978
1.9264 81.6823
-28.4807 75.2949
-13.0275 75.928
0.4902 54.0109
-7.9253 40.9706
20.5164 57.4757
20.5164 57.4757
36.1914 61.965
37.3925 63.451
53.751 83.6866
67.1828 87.5537
63.3731 61.02
50.0 50.0
