Instance: Uniform_Num_16_ID_14_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 535.3375585873428
Runtime: 254.27500009536743
Gap: 0
Path: 
50.0 50.0
20.8989 59.4752
11.6982 54.0674
8.6511 52.2747
-13.5267 39.2435
6.7019 29.8024
24.7685 31.8786
24.1808 28.2655
23.6163 19.9265
15.6341 4.2434
27.0007 -24.0397
27.4591 3.29
40.7594 23.7905
44.3411 24.0861
47.1514 24.3178
60.36 25.4138
76.7512 27.1294
96.2011 29.1649
106.0945 46.4887
92.5416 62.5962
79.7757 77.7677
78.4133 88.4998
55.1884 93.5725
47.9988 94.4183
41.0687 103.5574
35.8818 109.1233
26.8831 76.3745
26.5914 75.3099
44.378 79.0269
47.2789 79.6341
64.8741 65.97
83.2257 51.718
56.3808 50.3282
50.0 50.0
