Instance: Uniform_Num_20_ID_10_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 604.9817262310481
Runtime: 513.4130001068115
Gap: 0
Path: 
50.0 50.0
61.9352 78.8431
46.5348 77.0845
39.4701 75.76
36.2599 67.7896
36.1383 67.6322
20.9221 47.9515
19.4205 54.8908
14.5083 77.6195
11.8035 89.1464
32.4763 95.619
35.9211 96.6955
46.6874 97.3363
51.788 99.9807
61.3918 107.1307
88.6858 113.4532
83.192 96.7664
76.9777 90.7653
74.9181 88.7773
77.6232 75.2503
98.1707 67.0522
97.7122 65.7871
91.7507 49.2884
88.939 50.6719
84.9191 68.0466
73.5669 61.9413
63.1899 40.4863
67.0127 32.2282
78.2472 7.9351
81.9417 9.4663
88.8017 23.7497
88.8246 23.7975
92.6968 17.7577
97.4978 10.2691
117.2695 4.6191
107.8942 24.7962
96.5263 14.8199
63.6822 -20.9221
52.0778 7.2572
50.6735 16.923
48.4384 32.2539
50.0 50.0
