Instance: Uniform_Num_20_ID_20_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 677.6693561616158
Runtime: 3601.2030000686646
Gap: 0.2905311732668295
Path: 
50.0 50.0
48.1396 52.0522
42.1595 65.1219
33.8813 83.2099
31.5442 93.8973
31.5079 94.0634
9.1563 70.678
2.7133 56.3517
-7.5953 33.4244
22.3464 33.8642
33.2396 29.4101
27.1588 18.463
18.5104 2.8929
26.8818 1.393
40.4364 -1.0338
51.5657 7.8488
48.4525 27.4852
52.2313 27.2179
59.4312 21.6093
61.7143 19.8294
62.4629 13.1472
105.3134 -9.9662
100.9231 7.4144
100.2898 29.8812
113.7375 54.1625
94.4432 54.0781
78.531 60.6434
86.2045 87.4775
95.0087 118.2699
53.4877 103.6078
45.0004 84.1515
43.5424 80.8079
24.58 84.4342
24.58 84.4342
51.4167 90.0255
49.3748 89.4664
57.5138 96.0018
58.6552 92.8655
63.7217 78.9244
64.2813 77.3878
63.046 46.777
50.0 50.0
