Instance: Uniform_Num_20_ID_1_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 629.8066829307514
Runtime: 3600.194999933243
Gap: 0.046146821224289855
Path: 
50.0 50.0
54.3823 48.6531
88.1718 47.3604
78.878 40.6273
97.5615 28.8369
100.9986 31.4066
86.431 9.5676
62.0478 10.9241
51.7325 28.1319
45.5995 22.5229
27.2577 26.922
16.2795 17.9028
5.8988 9.3734
4.3223 44.9396
28.9532 58.6437
19.0408 58.1792
25.212 83.1944
25.7743 85.4635
26.4174 88.0677
26.3731 93.6314
26.3303 98.9631
26.2869 104.3389
36.267 126.8879
40.6047 122.0013
30.6233 91.2535
21.3676 86.572
32.8733 79.7347
37.6316 83.2766
54.9104 96.1234
48.4833 84.8061
56.908 87.5973
69.5373 91.7786
80.0766 95.416
81.8976 92.9792
97.9195 71.5678
88.7402 95.2055
105.7694 96.2638
105.7449 95.7604
78.8073 75.8808
76.7675 74.3773
61.9565 67.2472
50.0 50.0
