Instance: Uniform_Num_16_ID_17_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 542.1054532988181
Runtime: 3600.609999895096
Gap: 0.28267322133431577
Path: 
50.0 50.0
41.7438 50.9972
34.5467 43.0743
29.6037 37.6344
40.6143 27.5556
40.4195 22.3866
41.2347 9.5374
41.5855 3.964
60.7179 21.4603
60.7179 21.4603
31.5693 9.0223
25.8206 6.5651
10.3109 -0.0584
3.0941 5.5083
22.2616 11.8385
30.5036 14.5606
44.5805 9.4602
47.5286 15.1305
62.906 44.6851
76.4098 70.6319
80.028 89.7636
89.4225 88.7675
111.0812 85.0281
97.5891 34.0548
86.5642 29.4772
77.4443 30.436
68.0951 40.3443
65.3459 43.262
50.2975 69.0594
28.1179 104.8331
31.2937 81.3005
39.7964 67.0724
49.7957 50.3407
50.0 50.0
