Instance: Uniform_Num_20_ID_4_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 801.1037937608235
Runtime: 1.7350001335144043
Gap: 0
Path: 
50.0 50.0
46.0839 39.1856
21.1005 44.3674
25.8628 42.7777
5.8621 15.4787
-2.7667 34.8138
32.0838 47.6815
32.5839 49.2585
9.2037 73.2047
14.7523 82.9255
-12.7739 74.2685
-15.6644 87.7429
14.0283 87.7472
20.032 90.3996
5.6756 113.938
3.5874 94.5711
37.6937 98.6263
29.4014 97.6743
40.0038 75.6056
34.3167 75.6782
27.127 88.0187
28.3116 87.2873
38.6426 80.9347
52.5761 97.5467
81.1529 80.2199
85.1717 81.2867
85.6536 78.9822
90.9338 53.915
93.2553 42.86
121.5429 62.6931
93.9831 59.2999
84.2552 63.4668
79.1214 38.5057
73.5379 50.3798
86.8967 29.4967
89.341 8.4757
63.3502 14.3009
44.7849 30.7291
18.5461 48.3469
8.1734 55.3184
43.045 48.9997
50.0 50.0
