Instance: Uniform_Num_12_ID_17_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 388.08297038349343
Runtime: 38.16100001335144
Gap: 0
Path: 
50.0 50.0
48.9858 50.7749
31.6865 54.1318
23.766 55.672
31.7 39.3183
37.359 27.6485
51.1881 23.0428
69.8634 16.8171
43.4409 5.9723
6.3947 -16.4623
6.3805 4.435
6.3794 9.6162
6.3713 24.1167
-6.1503 37.7045
2.0334 46.9832
7.6304 53.3275
19.7201 67.0403
18.6133 73.1599
17.0467 81.8145
13.4438 93.1683
32.0692 110.5533
23.1137 93.3497
30.9521 85.3855
32.9593 83.3476
48.6782 67.3662
50.0 50.0
