Instance: Uniform_Num_16_ID_7_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 521.6139921008115
Runtime: 3600.088000059128
Gap: 0.04522419046280421
Path: 
50.0 50.0
45.2036 41.2543
50.8125 27.5582
49.0226 26.2065
21.3648 5.3191
17.6468 5.9756
7.5235 7.767
15.3266 16.6632
11.4413 -13.7832
57.361 -13.0621
68.9907 15.0249
64.2083 27.9269
71.9815 28.038
71.9815 28.038
58.032 57.3566
58.032 57.3566
51.6433 86.8582
69.4797 91.4323
56.1096 99.3285
47.726 104.2781
28.9546 96.2083
22.7862 93.5566
4.8351 85.9153
4.8351 85.9153
9.0313 53.6646
6.9205 54.3442
24.2345 64.0024
23.9036 73.1104
33.4494 64.8021
41.0749 58.1644
28.5756 41.0656
18.04 42.5699
48.8356 47.1128
50.0 50.0
