Instance: Uniform_Num_20_ID_4_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 746.3527203618289
Runtime: 3601.0570001602173
Gap: 0.1968552068535727
Path: 
50.0 50.0
45.1919 40.977
22.8935 43.4285
23.8215 42.74
6.0828 17.4665
-0.8771 34.1528
30.5522 48.9708
30.5842 49.0637
11.0284 74.1731
11.391 83.2008
-14.2206 86.3535
-11.5723 75.8756
16.146 80.1833
30.445 76.7414
27.9296 86.1091
29.087 85.1947
35.9512 79.7735
38.9272 77.4225
26.4243 94.8324
22.9627 93.6671
6.5064 112.0958
5.1306 95.8507
39.2679 95.7225
51.1353 95.6785
78.042 78.769
80.965 76.9317
93.7243 44.8144
119.7136 61.8813
96.3041 57.0627
93.2739 56.4384
86.4183 78.9949
83.5362 64.4672
78.776 40.4771
74.4521 48.6004
84.9883 28.896
87.9916 9.9518
64.13 16.1455
44.0931 30.4066
19.3316 48.0307
10.0536 54.6345
43.0956 50.8015
50.0 50.0
