Instance: Uniform_Num_12_ID_4_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 463.4723393821404
Runtime: 7.359999895095825
Gap: 0
Path: 
50.0 50.0
48.1276 44.4641
38.2013 13.7535
31.0793 -22.0984
22.0514 -5.8905
14.7723 7.1909
12.8387 10.6668
1.9567 30.4911
15.5821 36.7036
24.6786 40.8523
35.5395 26.473
43.34 16.1461
43.3806 16.2458
47.6337 26.7118
38.4814 56.3014
20.9951 59.5405
41.1544 70.9585
39.0831 72.4042
18.99 86.4309
34.2562 93.0518
61.9848 97.5593
84.5276 101.2231
74.1893 69.8815
79.2828 70.3565
90.3075 71.3845
50.0 50.0
