Instance: Uniform_Num_12_ID_3_R_2
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 568.5677105131994
Runtime: 0.20099997520446777
Gap: 0
Path: 
50.0 50.0
42.7897 54.2931
56.2214 66.5683
50.7347 67.932
44.8478 86.1562
61.3853 124.5963
65.1185 100.0533
82.33 73.6952
70.5103 79.8952
56.9837 87.2313
36.9961 98.9811
37.353 99.5329
29.7274 64.3229
7.7873 66.3499
8.8838 39.3932
2.512 0.868
12.7723 -12.7295
43.4401 7.3733
69.9746 26.8297
67.0801 23.5376
93.4822 10.8028
47.6544 -6.2724
39.7416 29.235
40.1139 29.507
60.0223 44.0544
50.0 50.0
