Instance: Uniform_Num_16_ID_3_R_2
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 632.7882636663747
Runtime: 1.2699999809265137
Gap: 0
Path: 
50.0 50.0
55.7168 45.5657
40.8649 56.2111
27.8032 48.0809
47.1998 51.1994
63.8653 53.8774
66.2412 51.6519
90.5397 28.8899
91.7223 9.2206
88.4912 23.7714
80.6263 59.1759
68.7113 61.2932
76.8558 93.1566
77.7077 92.6669
94.025 112.6484
36.3129 108.5058
25.7265 90.0946
36.6624 81.2081
6.88 61.5182
1.2756 77.0806
20.4238 61.0619
25.8625 63.1169
22.0791 77.5109
20.9639 71.9505
30.6493 62.2939
35.5646 61.0941
12.6309 52.0552
1.3801 29.5201
-9.1693 19.7575
7.2544 11.4501
32.6525 14.5658
29.0845 18.6615
57.0432 42.4731
50.0 50.0
