Instance: Uniform_Num_20_ID_4_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 670.1327750807362
Runtime: 3600.569000005722
Gap: 0.3786493005214894
Path: 
50.0 50.0
44.1397 42.6813
22.7582 40.0812
22.7582 40.0812
6.5368 19.4241
1.0525 33.606
28.5309 49.6179
28.5309 49.6179
12.6281 75.5486
10.5973 81.182
-12.6934 85.0617
-10.297 77.4255
16.3768 78.1804
28.9773 78.1007
28.6787 84.2245
30.0848 83.279
34.1604 80.5437
37.1946 78.5039
23.2684 94.5411
22.554 95.2503
7.3972 110.2912
6.6875 97.1101
37.7509 94.7711
50.3729 93.8212
75.8942 77.781
79.6068 75.4468
94.1423 46.7765
117.7625 61.3838
97.351 58.6104
94.2441 58.188
86.6591 77.0061
83.3903 63.4539
78.318 42.4288
75.392 46.8351
83.049 28.3937
86.6235 11.411
65.024 17.9351
44.5479 31.8529
21.7061 47.3769
11.9541 54.0067
39.8109 51.0745
50.0 50.0
