Instance: Uniform_Num_20_ID_15_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 655.9705849259748
Runtime: 3600.3540000915527
Gap: 0.13677946903248697
Path: 
50.0 50.0
52.7657 30.3013
21.7694 38.7392
29.2196 35.7071
8.9431 16.4392
-8.6565 17.5347
2.7016 5.2594
10.8449 -3.5419
18.8902 17.4202
23.4107 20.8592
37.3777 31.4861
37.3777 31.4861
40.3315 5.9009
41.857 10.0005
50.9585 34.4543
50.9585 34.4544
61.6924 9.0281
68.3559 43.6101
89.6375 40.8934
83.3019 42.6281
75.9063 59.1253
88.6401 69.7004
114.3737 91.0729
95.239 94.8398
88.1439 90.8702
79.0767 85.7975
74.0492 87.3408
79.5721 96.4175
62.6941 105.0083
41.4172 61.1463
35.9242 49.8214
35.788 49.5407
22.7139 66.8104
21.659 68.204
8.3859 68.7272
6.2321 70.504
14.1399 89.5136
25.5766 82.7219
38.7539 74.8966
39.1213 74.6784
49.4561 45.6564
50.0 50.0
