Instance: Uniform_Num_20_ID_1_R_2
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 748.1678066827985
Runtime: 3.445000171661377
Gap: 0
Path: 
50.0 50.0
54.3266 46.6126
90.0768 47.9711
76.8789 40.4339
97.4506 26.8218
102.5671 32.6973
87.2891 7.7601
61.125 9.1398
52.1446 30.0968
46.0146 20.5624
26.727 28.8539
15.6035 17.9734
4.9864 7.5873
2.551 45.8712
30.8903 59.1456
17.4924 56.9132
27.1721 82.9398
27.6955 84.9731
28.3921 87.6915
26.5624 98.9641
23.3589 103.4116
26.9095 95.2351
36.1529 128.9043
42.5744 122.3568
32.2749 90.0927
19.3631 86.5439
34.0867 79.6982
33.9766 77.5278
57.5939 97.1203
68.862 88.398
55.58 85.0232
47.2824 82.9172
80.4706 97.3981
81.1137 95.6841
98.8822 69.8147
87.0814 96.3251
107.2671 97.6013
107.4847 94.7715
76.9288 75.6755
77.2267 72.1456
60.5402 68.6753
50.0 50.0
