Instance: Uniform_Num_16_ID_10_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 613.8975534870023
Runtime: 3600.99599981308
Gap: 0.09400175162732194
Path: 
50.0 50.0
53.7828 50.3639
61.2108 36.127
62.8949 34.6612
69.847 7.4394
77.3451 33.2215
68.5475 44.9299
101.3587 82.7572
114.9797 96.8285
99.5409 131.1213
90.5376 98.9145
47.8124 86.8494
37.4981 58.5127
40.7019 63.1367
15.8762 57.1305
11.0281 55.9556
-13.4735 64.393
15.6525 66.5135
12.5447 43.7726
17.9223 49.809
20.2209 71.4756
20.2343 71.6044
25.4859 59.3135
29.1197 50.8055
29.0521 30.436
36.4774 35.8914
40.8044 22.6376
37.1436 18.5193
21.4333 9.5861
23.7472 21.8616
48.9881 15.5273
48.9881 15.5273
49.9423 48.019
50.0 50.0
