Instance: Uniform_Num_16_ID_6_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 505.1483973820051
Runtime: 13.559999942779541
Gap: 0
Path: 
50.0 50.0
46.6297 63.0117
62.627 64.3066
89.2384 66.4632
86.4459 83.4055
79.6924 92.0716
65.8961 109.7742
37.2643 92.2362
11.5893 70.2184
4.7949 72.9866
-5.1259 77.0273
23.6841 55.1126
37.2376 39.7072
43.0407 36.1957
71.7854 45.8327
63.8405 34.2799
83.9301 31.2326
85.411 31.0086
77.0705 22.9045
69.4031 18.1692
36.341 13.4024
42.8371 10.4715
38.8627 -6.7716
16.5775 -6.4512
22.5077 7.0142
18.7849 11.2262
18.6385 13.1387
17.5845 27.0595
17.1546 32.7103
16.994 34.8102
19.1463 36.4275
33.3235 47.0902
40.972 51.0157
50.0 50.0
