Instance: Uniform_Num_20_ID_6_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 641.1509431474453
Runtime: 3600.898999929428
Gap: 0.2937304216330635
Path: 
50.0 50.0
67.9103 48.5191
89.7801 55.6823
90.7567 66.207
92.258 82.3418
94.1892 82.7897
109.2163 74.8853
101.0744 85.7683
89.6602 101.0252
94.1643 97.5423
80.6651 93.0265
77.7384 92.0455
76.2412 113.852
73.2012 106.639
64.1367 85.1516
63.7778 89.8558
63.1105 98.5369
45.7547 91.3665
55.7061 69.677
58.2436 66.551
74.5039 46.4958
76.9403 36.4742
55.3719 19.219
41.9848 8.5129
42.5903 -4.908
43.0977 -6.097
23.1108 2.4022
20.1841 3.6488
51.8601 -4.41
78.4367 -11.1749
77.9376 16.5473
81.4516 18.3548
69.1985 21.7161
56.7826 25.1228
31.3707 38.1401
27.092 40.5354
7.8684 56.7159
7.6844 76.652
8.8233 88.638
8.9948 88.4167
26.9309 65.2984
50.0 50.0
