Instance: Uniform_Num_16_ID_4_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 570.6259926673027
Runtime: 3600.3289999961853
Gap: 0.13949729923875237
Path: 
50.0 50.0
49.1722 57.3475
82.3112 61.7544
86.4469 62.3044
72.8222 62.5003
68.5165 67.6646
35.7589 69.4367
48.3799 83.7474
61.9228 91.184
77.5922 99.7885
87.876 105.4352
90.3299 84.3898
79.7934 71.4531
82.8341 70.3634
81.6945 55.4265
81.4399 52.0911
92.9917 48.1448
102.5328 53.402
90.7403 72.6126
87.8008 73.1304
66.3852 76.9028
66.4809 76.8375
61.3005 53.489
60.4465 39.9939
59.748 4.8336
63.9494 2.2054
70.458 24.8419
79.356 5.665
76.1608 -18.6328
32.2053 -2.7466
9.1882 5.5722
15.8195 12.0834
32.2077 27.8888
50.0 50.0
