Instance: Uniform_Num_12_ID_11_R_6
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 397.30256271500826
Runtime: 49.84699988365173
Gap: 0
Path: 
50.0 50.0
39.45 20.0943
44.0001 7.3842
112.6399 15.2339
95.1039 35.1152
77.9506 37.87
82.9353 56.6915
75.0896 68.2455
87.2446 80.9986
92.9356 82.799
86.2818 91.6423
71.9112 100.4726
63.7199 105.5051
58.4154 81.6225
51.8999 86.4613
51.2927 86.9129
47.2232 89.936
27.9934 89.1399
19.9511 88.8059
18.6582 88.5361
18.5208 60.3587
18.5144 58.9201
18.4804 51.2476
25.7458 61.3833
38.3251 59.4918
50.0 50.0
