Instance: Uniform_Num_16_ID_20_R_4
Steiner-visit: True
Benders Cut: Default
Formulation: DFJ
OFV: 576.3287242935983
Runtime: 13.640000104904175
Gap: 0
Path: 
50.0 50.0
49.0322 38.8785
33.3629 37.9827
33.3011 37.979
38.6741 10.8007
87.0646 -1.4552
66.9271 17.9739
66.8098 18.0871
72.2555 44.9374
80.4868 31.2318
99.7815 35.4299
99.6068 45.2103
89.0443 66.2156
91.3795 69.8436
103.0481 86.9477
85.3967 82.6921
66.023 103.342
60.8716 68.695
52.9328 86.7962
47.0271 91.7173
31.4827 98.5161
-0.7104 106.1203
3.5357 100.8015
7.9263 95.2992
14.1309 87.5177
13.0988 80.2253
1.0905 57.813
-5.4488 20.5406
2.823 28.6666
17.7294 43.3009
26.5104 51.9267
27.3109 52.714
45.0372 50.5955
50.0 50.0
